Sample,Permutation,Spectral,shannon_entropy
2.829687461,1.994843318,2.881700766,0.992113036
2.834181429,2.005554751,2.917131413,0.998331165
2.853410414,1.910144444,2.390721466,0.994847079
2.849916956,1.910334764,2.569878436,0.997617809
2.783211775,1.88404881,2.522698311,0.998070207
2.801951239,2.032311072,2.986592414,0.998129126
2.513272938,2.047682265,3.636204813,0.950484153
2.636646215,2.08083398,2.637136933,0.999841263
2.739500925,1.777281975,3.264592229,0.996727411
2.847957565,2.091699541,2.891589756,0.999878355
2.867368656,1.988360408,2.315912465,0.997392543
2.513628828,1.8952685,2.614812165,0.947515641
2.698006137,1.857072637,1.978591787,0.998899936
2.822319942,1.876088565,2.5096668,0.999969602
2.810991014,2.10131124,2.754374835,0.999994118
2.227978997,2.011505506,2.78768305,0.9990886
2.839179679,1.983851928,2.351935455,0.999684702
2.830920999,1.944809339,2.726689602,0.998041444
2.802875393,2.100848637,2.515414194,0.999872033
2.837626114,2.149478894,3.016240313,0.999499891
2.853500092,2.196791824,2.976579129,0.999961191
2.896207152,1.957113996,2.572675575,0.986241018
2.46918995,2.04862804,2.72598849,0.997080564
2.806557211,1.836392076,2.324707045,0.994762898
2.87458577,1.978094888,2.358547202,0.99984717
2.878269077,1.937534039,2.454091687,0.999135783
2.781714374,2.005224708,2.916803549,0.997280929
2.65829137,1.981364649,2.866746139,0.999869062
2.774014743,2.101371818,2.941667966,0.993848093
2.78061079,2.144073062,2.28305956,0.999429399
2.789966479,2.105145848,3.438970369,0.999931489
2.80951765,1.978984728,3.337413504,0.999956177
2.773088774,1.951414082,2.710021182,0.992878359
2.822816614,2.127495156,3.567915334,0.997904459
2.363236146,1.949410736,3.058392336,0.999998821
2.743006926,1.959912503,2.457306981,0.999651972
2.792818338,1.906036082,3.107874922,0.994603855
2.762140758,1.954463344,2.572505963,0.997315731
2.745251616,1.987069955,3.388234081,0.997423406
2.869003777,1.902776769,2.188256139,0.999459042
2.725789607,2.073348025,2.974102501,0.999923106
2.497318085,1.976308165,2.625027166,0.964576212
2.726324779,1.902970598,2.504001228,0.999989845
2.755939947,1.94205054,2.688320451,0.995326077
2.764537848,2.016025336,2.802206841,0.999348935
2.582350775,2.031762882,2.08775689,0.999259226
2.788443742,1.909599844,3.139300799,0.998784078
2.786650899,1.850653791,2.52894807,0.999805752
2.826539548,2.115217215,2.511638907,0.999999428
2.745142632,1.933597376,2.279643865,0.999979504
2.361117337,2.010354863,3.465400703,0.999139113
2.68511354,1.914854422,3.082780067,0.899313603
2.839382935,1.903845239,2.510893977,0.999982439
2.839025062,1.916901981,3.125389807,0.999996858
2.68215121,2.012473404,2.097677609,0.991381961
2.824860438,2.045009795,2.807206637,0.999615127
2.794939018,1.874274266,2.451492099,0.999650261
2.861896771,1.851231399,2.122344847,0.992775782
2.855948635,2.047308364,2.897902157,0.99862768
2.825980175,2.022078139,3.247383623,0.999885001
2.848073085,2.115862238,2.533087482,0.998685068
2.821196924,2.19303171,2.573820865,0.998935924
2.496375949,1.974303324,2.777618138,0.987795546
2.548210461,1.953632606,2.108994343,0.992439185
2.874691563,2.044373715,3.537061939,0.99969253
2.719853502,1.995247655,2.338648798,0.999394493
2.831211903,1.9146443,2.572817911,0.997802525
2.77701728,1.917831474,2.386663108,0.999962318
2.807310245,2.018147061,3.012266708,0.999999944
2.751690827,1.916795096,2.459192983,0.995666587
2.761797103,1.864033895,2.290663413,0.985966389
2.69051569,1.955848571,2.298521653,0.999170363
2.671023949,1.896177217,3.170694908,0.997461382
2.811955627,1.944161258,2.702070803,0.999809411
2.775071597,1.78221062,3.052212498,0.991877644
2.849711218,2.022864391,2.620042292,0.999998741
2.460081617,1.97441997,3.202841673,0.991913373
2.833014866,1.952119048,3.048503756,0.999979832
2.596223918,1.998373396,2.637250475,0.993762798
2.814166641,2.195058409,3.727401171,0.988214733
2.784571488,2.051271218,2.486851635,0.995696134
2.470556411,1.954947205,3.026918342,0.984550777
2.812219154,1.918691183,2.506085581,0.999711716
2.606021207,1.92053582,2.771620894,0.961786741
2.812579949,2.098349492,2.554250804,0.999906811
2.817599139,2.054385993,3.30775242,0.995143401
2.422651191,1.900939022,3.600625353,0.955100885
2.743381531,1.951123804,2.289448165,0.998198771
2.860849114,2.082195338,3.127953302,0.995885714
2.700927238,1.854775844,2.02654593,0.994769644
2.562469606,2.042294568,2.321691636,0.99825025
2.671470179,1.863639072,2.134474529,0.99879952
2.867667675,1.962713723,2.543104517,0.999887783
2.854109513,1.928369219,2.504539841,0.996664447
2.750125253,1.917087106,2.254929369,0.998625959
2.709150977,1.93507986,2.365157912,0.999998447
2.657093681,1.942163929,2.290297603,0.942564687
2.755757462,2.132383917,2.49213966,0.999999763
2.766406703,1.987437066,3.29533421,0.969339591
2.830761184,1.798885912,2.291026303,0.997376201
2.83441484,2.14041065,2.417604557,0.998062782
2.80471965,1.953064732,2.690220793,0.999776898
2.848752982,2.148924083,3.180460797,0.999931447
2.848506322,1.885901128,2.364367598,0.997807186
2.830200415,2.034645135,2.652508227,0.999973232
2.848674926,1.956657426,2.608065185,0.999622292
2.786728903,1.940211298,2.31521136,0.999856366
2.527014529,1.804970229,3.536909185,0.98340963
2.7775628,1.897441857,2.430294306,0.993679085
2.799762022,1.918782306,2.242945982,0.997333481
2.546006905,1.927078484,2.576481443,0.999811264
2.860802111,2.136986071,2.468144134,0.997577737
2.841292889,1.977378836,2.450894956,0.999978312
2.886347718,2.030479883,2.298960204,0.997286981
2.654024123,1.978285075,2.425745898,0.997415473
2.676424055,1.948493262,2.706742963,0.990337297
2.747685317,1.949424708,2.852639306,0.999935992
2.821335991,1.867254128,2.20881867,0.998809662
2.589928445,1.837564353,3.166267506,0.980595256
2.860583789,1.91851341,3.548912115,0.999778933
2.670539609,1.891033003,2.088424203,0.999374643
2.888950129,2.062185981,2.532942739,0.999828283
2.839246556,1.919220633,2.25068055,0.999359465
2.675493574,2.2437632,2.515446084,0.99770736
2.842590589,1.984154385,2.88756566,0.999880111
2.759594237,2.160422721,2.854130516,0.998929034
2.864684856,2.189394839,2.711091718,0.999996698
2.706400877,1.902112832,2.319920376,0.997980657
2.37938905,2.107026568,2.947020953,0.986470475
2.697240466,1.963607611,2.265258416,0.99963425
2.838481808,2.044978158,2.503328193,0.999306175
2.820974266,1.771571834,2.889749584,0.998014272
2.722552642,2.060455559,2.556839353,0.999699951
2.847977641,1.894131161,3.262826704,0.999992685
2.804940925,2.006582718,2.697166681,0.998077788
2.667009947,1.899075275,3.210240819,0.997238683
2.801039556,2.084793116,2.929891982,0.999299707
2.814817177,2.094121395,2.71474985,0.999999994
2.854584464,1.886803948,2.317883261,0.998349031
2.757082132,1.943877345,2.50594439,0.999870989
2.678352888,1.934222015,2.639182693,0.996867271
2.740912141,1.952972748,2.274472327,0.986681609
2.759464099,1.860708245,2.396704795,0.999403963
2.873564582,1.924608473,2.404576331,0.999369156
2.85370297,2.00468107,2.529667931,0.99647719
2.704884037,1.902437683,2.893718172,0.999387501
2.797817633,1.998263912,2.78288114,0.971573625
2.848797446,2.02686507,3.099439985,0.99998371
2.683478971,2.074460781,2.525091039,0.999094958
2.795590278,1.999629943,2.219328168,0.997389361
2.808944927,1.92145291,2.922309085,0.999984236
2.852277403,1.954646915,2.146125992,0.999917251
2.872074365,2.067160413,2.538767772,0.999032469
2.860107979,1.972703919,2.088308319,0.999999799
2.780071293,2.037936731,3.100421728,0.991269485
2.83983821,1.909614661,2.732430811,0.999897191
2.8463476,1.944668135,2.296820434,0.99604637
2.734521177,2.017710402,2.860551361,0.992511762
2.823622465,2.00841955,2.99617423,0.998716615
2.723818615,1.923987587,2.442230595,0.995293274
2.619697416,1.824233591,3.022685961,0.992654181
2.797524705,2.048202985,2.213237017,0.999996162
2.769583001,2.035203103,2.966307778,0.998574489
2.804775437,1.997787774,2.604343204,0.998220225
2.80804677,1.997498078,2.602528863,0.999198179
2.700341313,1.968827955,2.876932314,0.998504147
2.836564196,1.932250057,2.320026826,0.999965722
2.870945277,1.879137112,2.640125518,0.988249036
2.444616514,1.879903751,3.559528645,0.9532549
2.698430567,2.129885181,3.12632017,0.997058871
2.532884889,2.078206291,2.278544656,0.996844176
2.850973682,2.069759763,2.544560994,0.999917799
2.845228138,1.892433054,2.462972301,0.99925386
2.79566992,1.976636668,2.523730107,0.994534346
2.883084428,1.881308893,2.467611881,0.952727457
2.799254726,2.079139963,2.591255238,0.999362424
2.79342864,2.251233724,2.560515807,0.999999336
2.84752983,1.892409259,2.218266818,0.999179237
2.801099848,1.93077303,2.897109341,0.998314284
2.638894859,1.83410604,3.264071114,0.936531796
2.816392119,2.110293749,2.965285001,0.999995059
2.837989679,1.845476001,3.200865508,0.940882436
2.803771119,1.938631587,2.527560026,0.999998719
2.862085005,2.061685206,2.683584289,0.999898886
2.832671903,1.984141065,2.633078224,0.995610497
2.85127279,2.019444947,2.631474427,0.998843075
2.832753257,2.125766772,2.430231601,0.99942782
2.716406833,1.87175542,2.449838019,0.999955963
2.813845348,1.924881981,2.410791575,0.995288186
2.831488323,1.961241827,2.331305558,0.998668914
2.876167408,2.161735391,3.289982905,0.999396687
2.840410617,2.032179419,2.536901607,0.999768033
2.858434782,2.095872987,3.245000083,0.998086366
2.757423569,2.08325558,2.365827666,0.998899962
2.392692296,1.944055672,3.142955276,0.999741854
2.74893703,1.951434884,2.662404885,0.979536336
2.748001821,2.061137942,3.157367451,0.971087748
2.759919054,2.088657247,2.433751421,0.998690599
2.778530072,1.892212063,2.500983301,0.999815447
2.7932638,1.893451662,2.089398039,0.999933185
2.85882429,2.180767474,3.283311756,0.99769631
2.880168509,2.152485236,2.688228804,0.999824239
2.840881719,2.060663815,2.518942821,0.999919374
2.81685459,2.054346322,3.231490104,0.99999965
2.801479585,2.082035753,2.351944015,0.998296083
2.695738861,1.902780929,2.896452768,0.99872316
2.786268086,1.905292645,2.539156264,0.999967952
2.688827363,1.889238331,2.021657143,0.992362904
2.853468985,1.952443258,2.202772647,0.999872979
2.651773425,1.816298692,2.775994671,0.998811423
2.634893697,1.906471055,3.470867564,0.943511706
2.684466937,2.009711106,2.081755972,0.998965587
2.827474789,1.876738671,2.899560478,0.999998976
2.71649051,1.971971857,2.507593531,0.996952413
2.840719651,1.949782344,2.166213381,0.993171018
2.793522134,1.844952244,2.129304307,0.997661411
2.841262487,1.898350165,2.383211418,0.999135189
2.780744941,1.964562828,2.499060025,0.999526609
2.708281135,2.024295773,3.461865653,0.999781907
2.651058281,1.946860804,2.605762138,0.999811178
2.781486477,1.776776195,2.39942353,0.999422743
2.81910493,2.037595309,2.496491362,0.999460198
2.708392471,2.127987391,3.29120084,0.999763883
2.847671291,1.914809302,2.55928645,0.999996214
2.813618278,2.028326087,2.859958745,0.999181726
2.834498933,2.131913703,2.898750347,0.99740247
2.718917318,2.086163001,3.041442405,0.9999761
2.884388057,1.946023186,2.434377187,0.999815209
2.747738606,1.891461213,2.90832784,0.98509731
2.605499939,1.909874648,3.18481645,0.981991565
2.873652033,2.113743414,2.531250376,0.999105007
2.852134297,2.000078694,2.417131333,0.997520232
2.818715245,1.758993814,3.234145067,0.99889756
2.800308799,2.077146099,3.117273679,0.999682312
2.837718296,1.938758023,2.669590713,0.996896138
2.816809291,1.926240772,2.750590412,0.99828874
2.878003498,2.021389127,2.783619411,0.997272466
2.712729059,1.957805531,2.234151671,0.967735125
2.868773912,1.960173911,2.542278161,0.999461644
2.784699375,2.052107552,2.488742298,0.999392669
2.818885934,1.840466746,2.193253096,0.993196085
2.672262742,2.113621078,2.329983339,0.999893447
2.86407598,1.942966712,2.047546836,0.99700574
2.801196261,2.045664504,2.91135733,0.995726297
2.681055789,1.924477887,3.470237739,0.999605121
2.747750813,2.104174549,2.832416934,0.999779593
2.663697967,1.871449061,2.87151261,0.987181429
2.877927535,2.019836769,3.127303323,0.999998556
2.678505667,1.849136854,2.844375717,0.960269507
2.731224537,1.909389438,2.620878741,0.991653383
2.736354734,2.009569279,2.979491058,0.993590331
2.836864557,2.093001116,2.743886305,0.999912699
2.434921013,2.065474766,2.754888801,0.994163167
2.746926473,2.091282671,2.362905309,0.999748122
2.739444235,2.021774454,1.687629102,0.999866328
2.637801244,1.794531631,3.058904694,0.974022811
2.810891115,2.031293907,3.139007965,0.999312707
2.534258554,1.782097691,3.215944148,0.990133385
2.729336048,1.968136244,3.23792622,0.999859862
2.800675052,1.961900066,2.193010941,0.996480922
2.819793563,1.99916406,2.484794188,0.999952085
2.258376114,1.9503985,3.593209266,0.972505346
2.741695729,1.851058705,2.641552401,0.99967736
2.83632768,1.964300864,2.427565065,0.99059503
2.87368006,1.916297795,2.76110344,0.999990321
2.681761503,1.889684799,1.99614214,0.991636249
2.720857218,1.880391862,1.636824511,0.99993096
2.839671415,1.900384787,2.590042855,0.988146495
2.871189115,1.883594033,2.535083712,0.999689775
2.674159217,1.895930196,2.764543295,0.867444514
2.880553316,2.084933845,2.673454155,0.999977131
2.824544371,1.959872976,2.275139153,0.999583785
2.76523807,1.796590437,3.109709703,0.999178346
2.596352111,1.917334859,3.129614736,0.982912544
2.809511633,1.885383894,2.311821168,0.987076346
2.750931627,2.078047891,3.01233125,0.998373971
2.854860795,2.048480669,3.306883757,0.99932199
2.550454323,1.93056742,2.75146546,0.999772667
2.801501576,2.03484913,2.262299341,0.999663482
2.704902007,2.049736228,2.561458806,0.998655604
2.690194098,2.118254438,2.367861271,0.999774552
2.81560864,1.990443845,2.835987574,0.999969572
2.525254591,1.75956468,3.422689116,0.844487703
2.780383145,2.085624921,2.764594909,0.999587537
2.867420668,1.945839347,2.203243047,0.999999361
2.742138524,2.148033954,2.421815173,0.994198152
2.832221498,1.844627493,2.746291105,0.998694635
2.83208836,2.159003422,2.841539148,0.999993245
2.72858019,1.906560597,2.782573714,0.971542929
2.599819031,2.020703583,2.729390353,0.992728107
2.845985255,2.042840467,3.62462107,0.999991537
2.898732198,1.933820685,2.234600354,0.999333959
2.543326367,1.939021993,2.120824285,0.997257497
2.799067298,1.972401736,2.43013028,0.998425415
2.787680609,1.884165608,2.51998921,0.99648491
2.885934695,1.926876859,2.400199656,0.99772397
2.78120876,2.24487606,3.487220645,0.997018227
2.770291029,2.087040979,3.4020935,0.997199351
2.85633253,2.088396832,2.513588586,0.999995691
2.799225575,1.953573179,2.197612603,0.9999977
2.691206449,1.804831884,2.701276099,0.912525431
2.648056207,1.848452782,3.265512265,0.999983705
2.794916547,2.051503665,2.672820672,0.999983748
2.801554985,2.216013133,2.710888927,0.99979601
2.776412314,1.960947636,2.312983425,0.971720369
2.585591428,1.940219328,2.841920492,0.999935354
2.828383797,1.927998567,2.103354526,0.999725927
2.77430331,1.912058932,3.347598875,0.999962896
2.812242335,1.854716208,3.353663113,0.999698749
2.760960806,2.006893113,3.04203907,0.988555507
2.844244021,1.952148989,2.291166726,0.999622849
2.831384737,1.961161568,2.509641301,0.990864239
2.683709325,1.855094929,2.507945455,0.999764556
2.851258922,1.942058354,2.488556647,0.999238132
2.802234777,1.823117111,2.718344487,0.995240896
2.834944843,2.212247258,3.591460609,0.999728109
2.852662536,1.892514837,3.29014987,0.999989666
2.791841508,2.117610494,3.062446816,0.98110317
2.821659059,1.876038036,2.558946714,0.997769174
2.856157652,2.102504691,2.69470542,0.999975372
2.79931303,1.8714932,2.202352525,0.999957527
2.852556072,1.924035423,2.570434615,0.999995491
2.82247681,2.041940958,2.656376153,0.999518334
2.568787693,2.100339877,2.741490777,0.994287319
2.883742852,1.994973304,2.589235421,0.996913022
2.753311845,1.913032318,2.800896165,0.99671205
2.843048637,2.041892743,2.269833171,0.999703581
2.817734194,1.975228177,3.008695527,0.999625451
2.842120318,1.990217386,2.889305415,0.999942836
2.839608426,1.946239955,2.24587567,0.999558571
2.394584225,1.877524472,2.241163349,0.998598779
2.807561804,1.970213468,2.481668178,0.98666222
2.556619984,1.96283534,3.023061633,0.991152176
2.477606368,1.900013927,2.67687856,0.940494824
2.593133845,2.040969701,3.24762827,0.999989914
2.869105619,1.949580931,2.699915442,0.998246839
2.609604325,1.933857812,2.419219093,0.999777973
2.769610996,1.930059643,2.599981867,0.994408792
2.803661235,1.916922341,3.368813933,0.999646094
2.758981651,2.044291436,2.602194984,0.999999501
2.827032842,2.189952354,2.426085234,0.994398141
2.542752362,1.908474025,2.95208672,0.987707795
2.729205113,2.011518511,2.613509806,0.999845902
2.806363359,2.022599126,3.264524065,0.999625722
2.834843172,2.158198524,2.566797163,0.999651607
2.817607759,2.000045095,2.719707153,0.99999935
2.656075062,1.852303838,2.29629269,0.995986432
2.853762551,2.003499794,2.526673401,0.994622394
2.673495332,1.845991903,2.899335315,0.987784386
2.841864494,2.108621415,2.419752634,0.998942296
2.76038718,2.067425115,2.834891217,0.999760297
2.750000519,1.801641203,2.850521484,0.999975654
2.81793729,2.169079401,3.450951852,0.999923452
2.741268214,1.914614387,2.659560672,0.980117178
2.647109203,1.976117826,2.795773358,0.999892629
2.849052744,1.918967269,2.39180623,0.989239699
2.540620322,1.954854536,2.570321784,0.983284154
2.792729581,2.106603695,3.145414545,0.99994076
2.705778905,1.96247289,3.010757107,0.998317062
2.779665479,1.961924085,2.528319904,0.998839776
2.507181029,1.874582544,3.632893197,0.947850266
2.821962992,2.008618056,2.329565296,0.999219553
2.544018716,1.978689896,3.269433271,0.999987776
2.792106944,2.006332253,3.103570454,0.995508548
2.80339838,1.87965852,2.588643323,0.98313102
2.834312898,1.921384051,4.009692013,0.999967451
2.740130053,1.79909788,3.002748753,0.999958854
2.822238791,1.976703518,2.167743601,0.999934186
2.865148452,1.949962784,2.708839472,0.999356598
2.692243766,1.911984849,2.956885493,0.998855125
2.731971554,1.896285829,2.266034281,0.999168907
2.868997391,1.93158102,2.525170452,0.999627598
2.809580989,1.908708126,2.246863932,0.999528528
2.755209609,2.095761752,2.540299005,0.999927176
2.684638821,2.069083233,2.244557486,0.999873754
2.590172811,1.968330179,2.930784289,0.998889842
2.836259697,2.025370928,3.345126925,0.998735176
2.851422377,2.027656534,2.471054749,0.993662969
2.649983959,1.817282696,3.317901794,0.993735571
2.538858281,2.092545196,3.403872159,0.994677988
2.642372047,1.912262256,2.512190249,0.999593992
2.845378793,1.905325323,2.210478366,0.999985886
2.721633653,1.917249648,2.306669754,0.999480506
2.709378728,2.014829045,2.578723759,0.991394407
2.83994692,1.956488026,2.215409905,0.998119993
2.82886218,1.977704739,2.631657791,0.999981239
2.777434289,1.914003828,3.070290762,0.998025131
2.806307483,2.013291218,2.740762377,0.994752578
2.741932197,1.708667573,2.881041528,0.999773632
2.842198517,2.111951859,2.597776488,0.999847253
2.78234783,1.937012746,2.81399847,0.999954539
2.67181533,1.890199986,2.392895822,0.996650822
2.782799751,1.929815873,2.91339427,0.999978346
2.86024057,1.998798541,2.359845311,0.988383083
2.724801589,2.102502815,2.420445215,0.999865671
2.871289496,2.074847247,3.249454159,0.999851184
1.850456602,1.946042259,3.670359856,0.968026911
2.792896513,1.908742574,2.448876689,0.998875672
2.713715287,1.858693379,2.947859495,0.998918666
2.844388953,1.873129828,2.166944874,0.996534544
2.632815368,2.035975372,3.051757949,0.946791778
2.807104241,2.007936899,2.590219833,0.99999936
2.789920207,1.882302027,2.314964699,0.999989748
2.823099711,2.068293977,3.52819318,0.999796287
2.505944552,1.880150215,2.631871921,0.99965278
2.794517142,1.935264115,2.33326294,0.997473064
2.758328519,1.635230056,2.179583829,0.993378004
2.845459874,2.171840508,2.280149394,0.996158881
2.848290668,2.07286983,2.662036125,0.999999968
2.544780562,2.031901707,3.84383878,0.98691997
2.605192162,1.958045863,2.98064027,0.999214118
2.800793713,1.842501643,1.673510994,0.988775396
2.709026382,2.057542545,3.137891249,0.999921377
2.757512854,1.922123366,2.395635534,0.998528318
2.767641086,1.919955429,2.435937368,0.998208541
2.792419459,2.037544937,3.311035374,0.99617341
2.747511178,2.007124835,3.17212407,0.999661097
2.849936741,2.155975327,2.52635747,0.991156616
2.868943953,1.864935252,1.900679685,0.999394185
2.774975223,2.117379881,3.078817587,0.998981408
2.813832307,1.985687182,2.556046474,0.998773
2.761758155,1.929215382,2.325854572,0.994769214
2.867424023,2.054550474,3.684900538,0.999306125
2.811883566,1.93196814,2.372192716,0.999364757
2.847315044,1.862272502,2.451244347,0.999132282
2.780090051,1.889054573,2.482652594,0.997194172
2.667676135,1.923158653,2.435441629,0.998306255
2.872505986,2.047139645,2.501520874,0.999948356
2.818519022,2.176190679,3.705766715,0.987033881
2.660039869,1.989979086,3.032184275,0.993706214
2.845815133,1.938940437,2.313306123,0.997790891
2.781046845,1.860015412,3.427816077,0.999193287
2.769501455,2.056488856,2.28690981,0.99992336
2.843015889,1.808025847,2.890062652,0.97098034
2.789474059,2.045271129,2.657854867,0.999536301
2.80436483,1.92046782,2.387451179,0.999672112
2.79751125,2.072079337,2.405558943,0.99996315
2.668567735,2.112161793,2.224275053,0.990801734
2.858977008,2.053277868,3.055903739,0.994636498
2.73973599,1.811349732,2.634328874,0.981738401
2.693371537,1.98112977,3.044223177,0.999561638
2.816212292,2.201980193,3.068750852,0.984946132
2.861247235,1.92034306,2.245352715,0.999758807
2.832303463,1.84398891,2.9919744,0.999985187
2.811211777,2.086807264,3.066453244,0.999290013
2.719324675,1.650933495,2.402237484,0.99987213
2.682707879,2.063315307,2.673017657,0.981043206
2.771924815,1.962033011,3.17930962,0.999460587
2.870692747,1.970246488,2.113422677,0.999382439
2.810650131,2.031921615,2.600491751,0.999143581
2.878773293,2.018996539,3.524817793,0.999759447
2.867013374,1.911171579,2.247306139,0.999989284
2.74540457,2.049959063,2.624189412,0.999998191
2.636878553,1.986313145,2.77871026,0.999982909
2.726757904,2.076891474,2.858838465,0.999837406
2.871652367,1.986877328,2.394587337,0.999882819
2.788064582,2.006416553,2.560133813,0.996584034
2.652176781,1.913017335,1.953761316,0.998145212
2.81722153,2.011084554,2.990552448,0.989778252
2.601076497,1.79961948,2.834968122,0.969688629
2.844803865,1.94415289,2.525873378,0.999686652
2.671403701,1.97322085,3.04369147,0.994026788
2.847093399,2.156211918,3.212736897,0.999982706
2.8846707,1.925894052,2.646400081,0.990044047
2.769884902,2.135576351,3.171545203,0.999999971
2.88690427,1.890569416,2.336938962,0.999325835
2.852086049,2.079831577,2.759881154,0.999701792
2.589487161,1.99328657,3.061980749,0.993341199
2.833065445,2.119133459,2.742243856,0.999999687
2.725636712,2.05572826,2.387278792,0.999998803
2.800552953,1.988026044,2.530439131,0.99464165
2.840767027,1.952021533,2.753281182,0.999755313
2.775579015,1.861113958,2.147846178,0.992883825
2.76296444,2.110612888,2.372815143,0.999707577
2.709914359,2.015321165,2.79244853,0.96865055
2.741525588,1.871474631,2.357514824,0.999999299
2.758866344,2.062236954,3.308222943,0.995322476
2.653662023,1.824943672,2.740880998,0.999956275
2.8588193,1.911382887,2.325139235,0.999995962
2.858705526,1.983160356,2.854329721,0.995721369
2.742537979,2.078981437,3.45914489,0.996398176
2.84527901,2.004760324,3.221958077,0.999850388
2.678227905,1.948843772,2.495218948,0.999748225
2.742617652,1.941152067,2.472854774,0.999999064
2.80891296,1.96935561,2.616967051,0.99819842
2.817484533,1.9790842,2.571267494,0.994498812
2.646243517,1.935389585,2.709591274,0.990094184
2.82137028,2.030765123,2.522465263,0.999295578
2.869509395,2.111521083,3.190588468,0.999986319
2.777411288,2.077416353,2.61637376,0.999995989
2.735236849,2.028689155,2.514519011,0.999879076
2.793401529,2.109305937,2.666950087,0.99998909
2.69650706,1.925217395,2.378907262,0.999501595
2.65730199,1.867281661,2.810147349,0.966683975
2.735602966,1.96913283,2.498487085,0.99999458
2.744021411,2.028959896,2.548507944,0.994993897
2.826695468,1.921571436,2.449850393,0.988421836
2.689963369,1.874672548,2.991855784,0.996203614
2.812478621,1.84569156,2.50058292,0.997781894
2.771189418,2.013326344,2.701516417,0.999997797
2.764828235,1.863848504,2.847054081,0.999640325
2.569299631,1.992582605,2.550615423,0.997339168
2.845076193,2.165886934,3.135234504,0.997150769
2.666596997,2.027049064,2.198980951,0.999936804
2.807860533,2.136647057,3.268285495,0.998451889
2.81762021,2.012071361,2.890745203,0.998266179
2.705560536,1.890832247,2.637033135,0.995762411
2.826654875,2.077999731,2.701072405,0.997093261
2.74490184,2.017651853,2.843250724,0.999758793
2.781264174,2.212430282,2.921983227,0.998666955
2.752832356,2.043662299,3.119899451,0.998820938
2.764840046,1.920425211,2.416715337,0.999962562
2.658248629,1.923748942,2.188633937,0.99814597
2.74446138,2.0505667,2.431590679,0.982427785
2.807831446,2.060026455,2.68762468,0.994122682
2.776814358,1.951415722,2.306913454,0.99809784
2.557414384,1.94760031,2.708306375,0.995378781
2.743891801,2.075154071,3.535740407,0.999916297
2.846371914,2.021730836,2.332836441,0.99634415
2.739747213,1.852264479,2.453354624,0.994236249
2.728605016,2.014574481,2.655190618,0.995858478
2.856154334,1.907403393,2.103579971,0.997426962
2.832407792,1.913197224,2.475452129,0.997731848
2.819003578,2.069895997,3.117375387,0.99671083
2.618621967,1.888234569,2.74065685,0.986411603
2.750545525,2.050547513,2.372089268,0.988901828
2.851970065,2.080866784,2.406275758,0.99933025
2.455663518,1.959143723,2.548663504,0.99635883
2.817195999,2.021591614,2.744872731,0.999902979
2.881603112,1.911900489,3.047183999,0.999175183
2.764215159,1.992479511,2.016029494,0.992868895
2.471422804,1.781761944,3.073687235,0.999286968
2.698483846,1.906024951,1.980922709,0.996138366
2.797492788,2.059556101,2.622652216,0.999475562
2.846685754,2.08415462,3.140276198,0.99803787
2.552454382,1.998419627,3.00627698,0.999974811
2.717020727,1.83625985,2.506134159,0.989187189
2.796842477,1.996077679,3.160420971,0.999742746
2.744735309,1.945454537,2.161956819,0.998648183
2.844968893,1.911323619,2.441023156,0.99892263
2.737400499,1.94999169,3.207084278,0.984272847
2.818945074,1.890381748,2.085586497,0.99847794
2.696060545,1.804051518,3.452953722,0.993326575
2.770205467,2.005888646,2.212698326,0.986186713
2.76484368,1.989413615,2.408729691,0.999341011
2.825852694,2.045562568,2.882938633,0.999991439
2.782110237,2.001589133,2.57594431,0.998699226
2.833538288,1.952166422,2.580211568,0.996244562
2.833102084,2.008982346,2.709278174,0.999474348
2.870916317,2.057894783,2.22819375,0.998772269
2.819586891,1.925922725,2.611482406,0.999127732
2.848341367,2.042021212,2.613840444,0.999782986
2.840852636,1.965563364,2.473896709,0.997659857
2.624248653,1.895176404,2.694718997,0.992173293
2.727388106,1.739559632,3.087610677,0.9999911
2.470756125,2.030347571,2.640303685,0.998553363
2.793803916,1.919341592,2.223991781,0.999477233
2.688795647,1.894574573,2.676482693,0.994446602
2.710350184,1.895530134,2.631874541,0.999192818
2.759612916,1.921147171,2.854311363,0.993699368
2.79059866,1.907485655,2.43996329,0.996046112
2.755546206,2.108049629,3.353937307,0.999903479
2.752336945,1.92665056,2.197981227,0.995100399
2.767346845,1.978319828,2.406820679,0.998819114
2.8067451,2.054000955,2.669959834,0.999508267
2.797486217,1.968579416,2.982641752,0.999959364
2.695150883,1.997655934,2.767540096,0.994697489
2.639824491,1.988662986,2.427845297,0.997917271
2.791166565,1.953576458,2.439135663,0.997067655
2.805004606,1.906480477,2.313242927,0.998803722
2.821137971,2.074892685,3.164958716,0.99926584
2.859876154,1.910731617,2.43953597,0.998232163
2.705422974,1.770536338,2.903488694,0.998454858
2.704183768,1.96358499,2.985859581,0.964504442
2.84531971,1.953848131,3.67983562,0.999997278
2.825517649,1.994791533,2.845579785,0.999935085
2.843051912,2.121445593,2.877608233,0.998180881
2.806719204,1.942725964,2.452586208,0.999805407
2.814784704,1.936500912,2.146914743,0.997703283
2.782194975,2.041278985,2.898869732,0.999355493
2.861789653,1.96103032,2.9912454,0.999056121
2.703794498,1.979975305,2.437975101,0.999592833
